"dayscompeting","total","percentage"
8651,"1","0.000002651535238903325025"
8652,"2","0.000005303070477806650050"
8653,"1","0.000002651535238903325025"
8654,"1","0.000002651535238903325025"
8657,"1","0.000002651535238903325025"
8659,"1","0.000002651535238903325025"
8660,"1","0.000002651535238903325025"
8661,"1","0.000002651535238903325025"
8668,"1","0.000002651535238903325025"
8671,"1","0.000002651535238903325025"
8672,"1","0.000002651535238903325025"
8673,"4","0.000010606140955613300101"
8679,"3","0.000007954605716709975076"
8680,"5","0.000013257676194516625126"
8681,"1","0.000002651535238903325025"
8682,"1","0.000002651535238903325025"
8684,"2","0.000005303070477806650050"
8686,"2","0.000005303070477806650050"
8687,"4","0.000010606140955613300101"
8688,"1","0.000002651535238903325025"
8689,"1","0.000002651535238903325025"
8693,"1","0.000002651535238903325025"
8694,"2","0.000005303070477806650050"
8699,"1","0.000002651535238903325025"
8703,"1","0.000002651535238903325025"
8704,"1","0.000002651535238903325025"
8707,"1","0.000002651535238903325025"
8708,"1","0.000002651535238903325025"
8715,"1","0.000002651535238903325025"
8716,"2","0.000005303070477806650050"
8718,"1","0.000002651535238903325025"
8721,"1","0.000002651535238903325025"
8723,"4","0.000010606140955613300101"
8724,"1","0.000002651535238903325025"
8729,"1","0.000002651535238903325025"
8730,"1","0.000002651535238903325025"
8735,"3","0.000007954605716709975076"
8736,"2","0.000005303070477806650050"
8738,"1","0.000002651535238903325025"
8739,"1","0.000002651535238903325025"
8741,"1","0.000002651535238903325025"
8742,"3","0.000007954605716709975076"
8743,"1","0.000002651535238903325025"
8744,"4","0.000010606140955613300101"
8745,"1","0.000002651535238903325025"
8747,"3","0.000007954605716709975076"
8748,"1","0.000002651535238903325025"
8749,"3","0.000007954605716709975076"
8750,"2","0.000005303070477806650050"
8751,"1","0.000002651535238903325025"
8754,"2","0.000005303070477806650050"
8755,"1","0.000002651535238903325025"
8756,"1","0.000002651535238903325025"
8759,"1","0.000002651535238903325025"
8761,"1","0.000002651535238903325025"
8762,"1","0.000002651535238903325025"
8764,"7","0.000018560746672323275176"
8765,"4","0.000010606140955613300101"
8769,"1","0.000002651535238903325025"
8770,"1","0.000002651535238903325025"
8771,"3","0.000007954605716709975076"
8773,"1","0.000002651535238903325025"
8774,"3","0.000007954605716709975076"
8777,"2","0.000005303070477806650050"
8778,"3","0.000007954605716709975076"
8779,"1","0.000002651535238903325025"
8780,"1","0.000002651535238903325025"
8781,"1","0.000002651535238903325025"
8784,"2","0.000005303070477806650050"
8785,"4","0.000010606140955613300101"
8789,"2","0.000005303070477806650050"
8790,"1","0.000002651535238903325025"
8792,"2","0.000005303070477806650050"
8793,"1","0.000002651535238903325025"
8796,"1","0.000002651535238903325025"
8798,"1","0.000002651535238903325025"
8799,"6","0.000015909211433419950151"
8800,"2","0.000005303070477806650050"
8803,"1","0.000002651535238903325025"
8804,"1","0.000002651535238903325025"
8805,"2","0.000005303070477806650050"
8807,"1","0.000002651535238903325025"
8808,"1","0.000002651535238903325025"
8809,"1","0.000002651535238903325025"
8812,"4","0.000010606140955613300101"
8813,"3","0.000007954605716709975076"
8814,"3","0.000007954605716709975076"
8815,"3","0.000007954605716709975076"
8818,"2","0.000005303070477806650050"
8820,"3","0.000007954605716709975076"
8825,"2","0.000005303070477806650050"
8826,"1","0.000002651535238903325025"
8827,"1","0.000002651535238903325025"
8831,"1","0.000002651535238903325025"
8833,"2","0.000005303070477806650050"
8834,"4","0.000010606140955613300101"
8835,"1","0.000002651535238903325025"
8841,"4","0.000010606140955613300101"
8842,"1","0.000002651535238903325025"
8843,"1","0.000002651535238903325025"
8844,"1","0.000002651535238903325025"
8847,"1","0.000002651535238903325025"
8848,"2","0.000005303070477806650050"
8849,"1","0.000002651535238903325025"
8854,"1","0.000002651535238903325025"
8855,"2","0.000005303070477806650050"
8856,"1","0.000002651535238903325025"
8858,"1","0.000002651535238903325025"
8861,"3","0.000007954605716709975076"
8862,"1","0.000002651535238903325025"
8865,"1","0.000002651535238903325025"
8868,"2","0.000005303070477806650050"
8869,"1","0.000002651535238903325025"
8870,"2","0.000005303070477806650050"
8872,"1","0.000002651535238903325025"
8875,"1","0.000002651535238903325025"
8876,"1","0.000002651535238903325025"
8877,"1","0.000002651535238903325025"
8883,"1","0.000002651535238903325025"
8884,"1","0.000002651535238903325025"
8885,"1","0.000002651535238903325025"
8886,"2","0.000005303070477806650050"
8889,"1","0.000002651535238903325025"
8890,"1","0.000002651535238903325025"
8892,"1","0.000002651535238903325025"
8895,"1","0.000002651535238903325025"
8896,"1","0.000002651535238903325025"
8897,"3","0.000007954605716709975076"
8898,"1","0.000002651535238903325025"
8901,"1","0.000002651535238903325025"
8902,"2","0.000005303070477806650050"
8904,"1","0.000002651535238903325025"
8906,"2","0.000005303070477806650050"
8908,"2","0.000005303070477806650050"
8910,"3","0.000007954605716709975076"
8911,"1","0.000002651535238903325025"
8918,"2","0.000005303070477806650050"
8920,"3","0.000007954605716709975076"
8921,"1","0.000002651535238903325025"
8924,"1","0.000002651535238903325025"
8925,"2","0.000005303070477806650050"
8928,"1","0.000002651535238903325025"
8929,"1","0.000002651535238903325025"
8931,"2","0.000005303070477806650050"
8932,"6","0.000015909211433419950151"
8933,"1","0.000002651535238903325025"
8939,"2","0.000005303070477806650050"
8940,"1","0.000002651535238903325025"
8944,"1","0.000002651535238903325025"
8946,"2","0.000005303070477806650050"
8947,"2","0.000005303070477806650050"
8949,"1","0.000002651535238903325025"
8951,"3","0.000007954605716709975076"
8952,"1","0.000002651535238903325025"
8953,"4","0.000010606140955613300101"
8954,"2","0.000005303070477806650050"
8955,"1","0.000002651535238903325025"
8957,"1","0.000002651535238903325025"
8959,"1","0.000002651535238903325025"
8960,"3","0.000007954605716709975076"
8965,"1","0.000002651535238903325025"
8967,"1","0.000002651535238903325025"
8974,"2","0.000005303070477806650050"
8978,"3","0.000007954605716709975076"
8980,"2","0.000005303070477806650050"
8981,"1","0.000002651535238903325025"
8983,"2","0.000005303070477806650050"
8987,"1","0.000002651535238903325025"
8988,"7","0.000018560746672323275176"
8989,"1","0.000002651535238903325025"
8992,"1","0.000002651535238903325025"
8994,"1","0.000002651535238903325025"
8995,"2","0.000005303070477806650050"
8996,"1","0.000002651535238903325025"
8998,"1","0.000002651535238903325025"
9002,"4","0.000010606140955613300101"
9003,"3","0.000007954605716709975076"
9005,"1","0.000002651535238903325025"
9006,"1","0.000002651535238903325025"
9008,"1","0.000002651535238903325025"
9009,"2","0.000005303070477806650050"
9013,"1","0.000002651535238903325025"
9015,"4","0.000010606140955613300101"
9016,"5","0.000013257676194516625126"
9022,"3","0.000007954605716709975076"
9024,"1","0.000002651535238903325025"
9027,"1","0.000002651535238903325025"
9029,"2","0.000005303070477806650050"
9030,"1","0.000002651535238903325025"
9031,"1","0.000002651535238903325025"
9032,"2","0.000005303070477806650050"
9036,"1","0.000002651535238903325025"
9037,"1","0.000002651535238903325025"
9042,"1","0.000002651535238903325025"
9043,"1","0.000002651535238903325025"
9044,"4","0.000010606140955613300101"
9050,"1","0.000002651535238903325025"
9051,"3","0.000007954605716709975076"
9053,"2","0.000005303070477806650050"
9057,"1","0.000002651535238903325025"
9058,"1","0.000002651535238903325025"
9064,"3","0.000007954605716709975076"
9065,"1","0.000002651535238903325025"
9067,"2","0.000005303070477806650050"
9071,"4","0.000010606140955613300101"
9072,"4","0.000010606140955613300101"
9078,"1","0.000002651535238903325025"
9079,"2","0.000005303070477806650050"
9080,"1","0.000002651535238903325025"
9085,"4","0.000010606140955613300101"
9086,"3","0.000007954605716709975076"
9088,"1","0.000002651535238903325025"
9089,"2","0.000005303070477806650050"
9093,"3","0.000007954605716709975076"
9094,"1","0.000002651535238903325025"
9097,"1","0.000002651535238903325025"
9100,"1","0.000002651535238903325025"
9101,"1","0.000002651535238903325025"
9102,"1","0.000002651535238903325025"
9103,"2","0.000005303070477806650050"
9104,"1","0.000002651535238903325025"
9107,"2","0.000005303070477806650050"
9108,"2","0.000005303070477806650050"
9109,"1","0.000002651535238903325025"
9113,"2","0.000005303070477806650050"
9115,"1","0.000002651535238903325025"
9119,"1","0.000002651535238903325025"
9120,"4","0.000010606140955613300101"
9122,"1","0.000002651535238903325025"
9126,"1","0.000002651535238903325025"
9128,"4","0.000010606140955613300101"
9129,"1","0.000002651535238903325025"
9132,"1","0.000002651535238903325025"
9134,"1","0.000002651535238903325025"
9135,"3","0.000007954605716709975076"
9137,"1","0.000002651535238903325025"
9138,"1","0.000002651535238903325025"
9140,"1","0.000002651535238903325025"
9141,"1","0.000002651535238903325025"
9143,"1","0.000002651535238903325025"
9144,"2","0.000005303070477806650050"
9147,"1","0.000002651535238903325025"
9148,"5","0.000013257676194516625126"
9149,"2","0.000005303070477806650050"
9150,"1","0.000002651535238903325025"
9152,"1","0.000002651535238903325025"
9153,"1","0.000002651535238903325025"
9154,"1","0.000002651535238903325025"
9155,"1","0.000002651535238903325025"
9156,"2","0.000005303070477806650050"
9161,"1","0.000002651535238903325025"
9163,"2","0.000005303070477806650050"
9164,"2","0.000005303070477806650050"
9166,"1","0.000002651535238903325025"
9170,"3","0.000007954605716709975076"
9171,"1","0.000002651535238903325025"
9172,"3","0.000007954605716709975076"
9173,"1","0.000002651535238903325025"
9176,"1","0.000002651535238903325025"
9177,"8","0.000021212281911226600202"
9178,"1","0.000002651535238903325025"
9179,"1","0.000002651535238903325025"
9181,"1","0.000002651535238903325025"
9183,"2","0.000005303070477806650050"
9184,"2","0.000005303070477806650050"
9185,"2","0.000005303070477806650050"
9187,"1","0.000002651535238903325025"
9192,"1","0.000002651535238903325025"
9195,"1","0.000002651535238903325025"
9196,"1","0.000002651535238903325025"
9200,"1","0.000002651535238903325025"
9202,"1","0.000002651535238903325025"
9203,"1","0.000002651535238903325025"
9204,"1","0.000002651535238903325025"
9205,"2","0.000005303070477806650050"
9206,"1","0.000002651535238903325025"
9210,"3","0.000007954605716709975076"
9212,"2","0.000005303070477806650050"
9216,"1","0.000002651535238903325025"
9217,"1","0.000002651535238903325025"
9225,"1","0.000002651535238903325025"
9226,"7","0.000018560746672323275176"
9229,"2","0.000005303070477806650050"
9234,"1","0.000002651535238903325025"
9235,"1","0.000002651535238903325025"
9238,"2","0.000005303070477806650050"
9239,"1","0.000002651535238903325025"
9240,"3","0.000007954605716709975076"
9245,"1","0.000002651535238903325025"
9247,"3","0.000007954605716709975076"
9248,"1","0.000002651535238903325025"
9251,"1","0.000002651535238903325025"
9255,"1","0.000002651535238903325025"
9256,"1","0.000002651535238903325025"
9259,"2","0.000005303070477806650050"
9260,"3","0.000007954605716709975076"
9262,"5","0.000013257676194516625126"
9263,"1","0.000002651535238903325025"
9268,"3","0.000007954605716709975076"
9270,"3","0.000007954605716709975076"
9271,"1","0.000002651535238903325025"
9275,"2","0.000005303070477806650050"
9276,"1","0.000002651535238903325025"
9282,"2","0.000005303070477806650050"
9284,"1","0.000002651535238903325025"
9288,"3","0.000007954605716709975076"
9289,"1","0.000002651535238903325025"
9295,"3","0.000007954605716709975076"
9296,"3","0.000007954605716709975076"
9297,"2","0.000005303070477806650050"
9300,"1","0.000002651535238903325025"
9301,"1","0.000002651535238903325025"
9302,"1","0.000002651535238903325025"
9303,"3","0.000007954605716709975076"
9304,"1","0.000002651535238903325025"
9309,"1","0.000002651535238903325025"
9310,"3","0.000007954605716709975076"
9314,"1","0.000002651535238903325025"
9315,"1","0.000002651535238903325025"
9316,"1","0.000002651535238903325025"
9317,"2","0.000005303070477806650050"
9318,"1","0.000002651535238903325025"
9321,"1","0.000002651535238903325025"
9322,"2","0.000005303070477806650050"
9324,"1","0.000002651535238903325025"
9325,"2","0.000005303070477806650050"
9326,"1","0.000002651535238903325025"
9328,"1","0.000002651535238903325025"
9331,"1","0.000002651535238903325025"
9336,"1","0.000002651535238903325025"
9338,"2","0.000005303070477806650050"
9339,"3","0.000007954605716709975076"
9346,"1","0.000002651535238903325025"
9348,"1","0.000002651535238903325025"
9349,"1","0.000002651535238903325025"
9351,"1","0.000002651535238903325025"
9352,"1","0.000002651535238903325025"
9359,"2","0.000005303070477806650050"
9360,"2","0.000005303070477806650050"
9365,"1","0.000002651535238903325025"
9366,"2","0.000005303070477806650050"
9367,"2","0.000005303070477806650050"
9368,"1","0.000002651535238903325025"
9369,"1","0.000002651535238903325025"
9370,"4","0.000010606140955613300101"
9373,"2","0.000005303070477806650050"
9374,"2","0.000005303070477806650050"
9379,"1","0.000002651535238903325025"
9380,"1","0.000002651535238903325025"
9381,"1","0.000002651535238903325025"
9386,"1","0.000002651535238903325025"
9387,"1","0.000002651535238903325025"
9388,"1","0.000002651535238903325025"
9392,"1","0.000002651535238903325025"
9394,"3","0.000007954605716709975076"
9395,"2","0.000005303070477806650050"
9400,"2","0.000005303070477806650050"
9401,"1","0.000002651535238903325025"
9403,"1","0.000002651535238903325025"
9407,"3","0.000007954605716709975076"
9409,"1","0.000002651535238903325025"
9411,"1","0.000002651535238903325025"
9412,"1","0.000002651535238903325025"
9414,"1","0.000002651535238903325025"
9415,"1","0.000002651535238903325025"
9416,"1","0.000002651535238903325025"
9417,"1","0.000002651535238903325025"
9420,"1","0.000002651535238903325025"
9421,"2","0.000005303070477806650050"
9422,"3","0.000007954605716709975076"
9424,"1","0.000002651535238903325025"
9425,"2","0.000005303070477806650050"
9426,"1","0.000002651535238903325025"
9428,"1","0.000002651535238903325025"
9429,"2","0.000005303070477806650050"
9433,"1","0.000002651535238903325025"
9435,"1","0.000002651535238903325025"
9441,"1","0.000002651535238903325025"
9442,"1","0.000002651535238903325025"
9449,"1","0.000002651535238903325025"
9450,"1","0.000002651535238903325025"
9464,"2","0.000005303070477806650050"
9465,"2","0.000005303070477806650050"
9466,"1","0.000002651535238903325025"
9467,"1","0.000002651535238903325025"
9468,"1","0.000002651535238903325025"
9470,"1","0.000002651535238903325025"
9471,"3","0.000007954605716709975076"
9476,"1","0.000002651535238903325025"
9477,"1","0.000002651535238903325025"
9478,"3","0.000007954605716709975076"
9479,"2","0.000005303070477806650050"
9482,"1","0.000002651535238903325025"
9485,"1","0.000002651535238903325025"
9486,"2","0.000005303070477806650050"
9488,"1","0.000002651535238903325025"
9491,"1","0.000002651535238903325025"
9492,"1","0.000002651535238903325025"
9493,"2","0.000005303070477806650050"
9495,"1","0.000002651535238903325025"
9498,"2","0.000005303070477806650050"
9499,"3","0.000007954605716709975076"
9500,"1","0.000002651535238903325025"
9501,"1","0.000002651535238903325025"
9505,"1","0.000002651535238903325025"
9506,"2","0.000005303070477806650050"
9507,"1","0.000002651535238903325025"
9508,"1","0.000002651535238903325025"
9510,"2","0.000005303070477806650050"
9512,"1","0.000002651535238903325025"
9513,"1","0.000002651535238903325025"
9514,"3","0.000007954605716709975076"
9516,"1","0.000002651535238903325025"
9517,"1","0.000002651535238903325025"
9519,"2","0.000005303070477806650050"
9520,"1","0.000002651535238903325025"
9521,"2","0.000005303070477806650050"
9525,"1","0.000002651535238903325025"
9529,"2","0.000005303070477806650050"
9533,"4","0.000010606140955613300101"
9534,"4","0.000010606140955613300101"
9540,"1","0.000002651535238903325025"
9541,"3","0.000007954605716709975076"
9543,"1","0.000002651535238903325025"
9545,"1","0.000002651535238903325025"
9547,"1","0.000002651535238903325025"
9549,"2","0.000005303070477806650050"
9552,"1","0.000002651535238903325025"
9554,"1","0.000002651535238903325025"
9556,"1","0.000002651535238903325025"
9558,"1","0.000002651535238903325025"
9560,"2","0.000005303070477806650050"
9561,"2","0.000005303070477806650050"
9562,"2","0.000005303070477806650050"
9563,"1","0.000002651535238903325025"
9568,"1","0.000002651535238903325025"
9569,"1","0.000002651535238903325025"
9571,"1","0.000002651535238903325025"
9575,"1","0.000002651535238903325025"
9576,"3","0.000007954605716709975076"
9577,"2","0.000005303070477806650050"
9583,"2","0.000005303070477806650050"
9589,"2","0.000005303070477806650050"
9590,"7","0.000018560746672323275176"
9592,"1","0.000002651535238903325025"
9594,"1","0.000002651535238903325025"
9596,"2","0.000005303070477806650050"
9597,"1","0.000002651535238903325025"
9603,"2","0.000005303070477806650050"
9605,"1","0.000002651535238903325025"
9606,"1","0.000002651535238903325025"
9611,"2","0.000005303070477806650050"
9613,"1","0.000002651535238903325025"
9617,"1","0.000002651535238903325025"
9618,"3","0.000007954605716709975076"
9619,"1","0.000002651535238903325025"
9622,"1","0.000002651535238903325025"
9625,"2","0.000005303070477806650050"
9626,"1","0.000002651535238903325025"
9627,"1","0.000002651535238903325025"
9632,"2","0.000005303070477806650050"
9639,"1","0.000002651535238903325025"
9640,"2","0.000005303070477806650050"
9641,"1","0.000002651535238903325025"
9645,"1","0.000002651535238903325025"
9646,"1","0.000002651535238903325025"
9649,"1","0.000002651535238903325025"
9651,"1","0.000002651535238903325025"
9652,"2","0.000005303070477806650050"
9653,"1","0.000002651535238903325025"
9654,"1","0.000002651535238903325025"
9655,"1","0.000002651535238903325025"
9656,"1","0.000002651535238903325025"
9657,"1","0.000002651535238903325025"
9658,"1","0.000002651535238903325025"
9659,"2","0.000005303070477806650050"
9660,"1","0.000002651535238903325025"
9661,"1","0.000002651535238903325025"
9665,"1","0.000002651535238903325025"
9667,"3","0.000007954605716709975076"
9672,"1","0.000002651535238903325025"
9673,"3","0.000007954605716709975076"
9674,"1","0.000002651535238903325025"
9675,"1","0.000002651535238903325025"
9679,"1","0.000002651535238903325025"
9681,"3","0.000007954605716709975076"
9685,"1","0.000002651535238903325025"
9686,"2","0.000005303070477806650050"
9687,"1","0.000002651535238903325025"
9689,"1","0.000002651535238903325025"
9690,"1","0.000002651535238903325025"
9693,"1","0.000002651535238903325025"
9694,"2","0.000005303070477806650050"
9695,"1","0.000002651535238903325025"
9702,"3","0.000007954605716709975076"
9703,"1","0.000002651535238903325025"
9708,"1","0.000002651535238903325025"
9710,"1","0.000002651535238903325025"
9712,"1","0.000002651535238903325025"
9713,"1","0.000002651535238903325025"
9714,"1","0.000002651535238903325025"
9715,"1","0.000002651535238903325025"
9716,"3","0.000007954605716709975076"
9723,"2","0.000005303070477806650050"
9724,"2","0.000005303070477806650050"
9726,"1","0.000002651535238903325025"
9729,"1","0.000002651535238903325025"
9730,"3","0.000007954605716709975076"
9732,"1","0.000002651535238903325025"
9736,"1","0.000002651535238903325025"
9737,"4","0.000010606140955613300101"
9738,"1","0.000002651535238903325025"
9739,"1","0.000002651535238903325025"
9744,"3","0.000007954605716709975076"
9746,"1","0.000002651535238903325025"
9749,"1","0.000002651535238903325025"
9755,"1","0.000002651535238903325025"
9757,"1","0.000002651535238903325025"
9759,"2","0.000005303070477806650050"
9765,"3","0.000007954605716709975076"
9772,"4","0.000010606140955613300101"
9773,"2","0.000005303070477806650050"
9774,"1","0.000002651535238903325025"
9778,"1","0.000002651535238903325025"
9779,"1","0.000002651535238903325025"
9780,"1","0.000002651535238903325025"
9781,"1","0.000002651535238903325025"
9782,"1","0.000002651535238903325025"
9783,"1","0.000002651535238903325025"
9786,"1","0.000002651535238903325025"
9787,"2","0.000005303070477806650050"
9788,"1","0.000002651535238903325025"
9793,"1","0.000002651535238903325025"
9794,"2","0.000005303070477806650050"
9801,"2","0.000005303070477806650050"
9802,"1","0.000002651535238903325025"
9805,"2","0.000005303070477806650050"
9806,"2","0.000005303070477806650050"
9807,"2","0.000005303070477806650050"
9808,"1","0.000002651535238903325025"
9813,"1","0.000002651535238903325025"
9814,"1","0.000002651535238903325025"
9817,"1","0.000002651535238903325025"
9818,"1","0.000002651535238903325025"
9821,"3","0.000007954605716709975076"
9822,"1","0.000002651535238903325025"
9828,"1","0.000002651535238903325025"
9832,"1","0.000002651535238903325025"
9835,"2","0.000005303070477806650050"
9836,"1","0.000002651535238903325025"
9841,"3","0.000007954605716709975076"
9842,"3","0.000007954605716709975076"
9847,"1","0.000002651535238903325025"
9848,"1","0.000002651535238903325025"
9849,"2","0.000005303070477806650050"
9852,"1","0.000002651535238903325025"
9855,"1","0.000002651535238903325025"
9856,"3","0.000007954605716709975076"
9862,"1","0.000002651535238903325025"
9863,"2","0.000005303070477806650050"
9868,"1","0.000002651535238903325025"
9870,"3","0.000007954605716709975076"
9876,"1","0.000002651535238903325025"
9877,"1","0.000002651535238903325025"
9878,"1","0.000002651535238903325025"
9880,"3","0.000007954605716709975076"
9883,"1","0.000002651535238903325025"
9884,"4","0.000010606140955613300101"
9887,"1","0.000002651535238903325025"
9890,"1","0.000002651535238903325025"
9891,"2","0.000005303070477806650050"
9893,"1","0.000002651535238903325025"
9894,"1","0.000002651535238903325025"
9896,"1","0.000002651535238903325025"
9897,"1","0.000002651535238903325025"
9898,"4","0.000010606140955613300101"
9899,"1","0.000002651535238903325025"
9900,"1","0.000002651535238903325025"
9901,"1","0.000002651535238903325025"
9904,"2","0.000005303070477806650050"
9905,"3","0.000007954605716709975076"
9906,"3","0.000007954605716709975076"
9907,"1","0.000002651535238903325025"
9910,"1","0.000002651535238903325025"
9912,"3","0.000007954605716709975076"
9913,"2","0.000005303070477806650050"
9917,"1","0.000002651535238903325025"
9918,"2","0.000005303070477806650050"
9919,"1","0.000002651535238903325025"
9923,"1","0.000002651535238903325025"
9928,"1","0.000002651535238903325025"
9932,"1","0.000002651535238903325025"
9933,"2","0.000005303070477806650050"
9934,"1","0.000002651535238903325025"
9935,"1","0.000002651535238903325025"
9936,"3","0.000007954605716709975076"
9937,"1","0.000002651535238903325025"
9939,"1","0.000002651535238903325025"
9940,"3","0.000007954605716709975076"
9944,"1","0.000002651535238903325025"
9954,"2","0.000005303070477806650050"
9958,"1","0.000002651535238903325025"
9963,"1","0.000002651535238903325025"
9965,"1","0.000002651535238903325025"
9967,"1","0.000002651535238903325025"
9968,"1","0.000002651535238903325025"
9970,"3","0.000007954605716709975076"
9973,"1","0.000002651535238903325025"
9975,"1","0.000002651535238903325025"
9976,"2","0.000005303070477806650050"
9984,"2","0.000005303070477806650050"
9985,"1","0.000002651535238903325025"
9986,"1","0.000002651535238903325025"
9987,"1","0.000002651535238903325025"
9989,"2","0.000005303070477806650050"
9992,"1","0.000002651535238903325025"
9993,"1","0.000002651535238903325025"
9994,"1","0.000002651535238903325025"
9995,"1","0.000002651535238903325025"
9996,"2","0.000005303070477806650050"
10002,"1","0.000002651535238903325025"
10003,"1","0.000002651535238903325025"
10009,"2","0.000005303070477806650050"
10010,"2","0.000005303070477806650050"
10011,"1","0.000002651535238903325025"
10013,"1","0.000002651535238903325025"
10014,"2","0.000005303070477806650050"
10016,"1","0.000002651535238903325025"
10017,"2","0.000005303070477806650050"
10020,"1","0.000002651535238903325025"
10023,"1","0.000002651535238903325025"
10024,"1","0.000002651535238903325025"
10026,"1","0.000002651535238903325025"
10030,"1","0.000002651535238903325025"
10031,"1","0.000002651535238903325025"
10033,"1","0.000002651535238903325025"
10035,"1","0.000002651535238903325025"
10039,"1","0.000002651535238903325025"
10040,"1","0.000002651535238903325025"
10042,"2","0.000005303070477806650050"
10043,"1","0.000002651535238903325025"
10044,"1","0.000002651535238903325025"
10045,"1","0.000002651535238903325025"
10046,"3","0.000007954605716709975076"
10049,"1","0.000002651535238903325025"
10052,"2","0.000005303070477806650050"
10055,"1","0.000002651535238903325025"
10056,"2","0.000005303070477806650050"
10057,"1","0.000002651535238903325025"
10059,"4","0.000010606140955613300101"
10060,"2","0.000005303070477806650050"
10063,"1","0.000002651535238903325025"
10065,"1","0.000002651535238903325025"
10066,"1","0.000002651535238903325025"
10070,"2","0.000005303070477806650050"
10073,"3","0.000007954605716709975076"
10074,"2","0.000005303070477806650050"
10080,"2","0.000005303070477806650050"
10083,"1","0.000002651535238903325025"
10087,"1","0.000002651535238903325025"
10088,"1","0.000002651535238903325025"
10089,"1","0.000002651535238903325025"
10099,"1","0.000002651535238903325025"
10100,"1","0.000002651535238903325025"
10101,"3","0.000007954605716709975076"
10102,"1","0.000002651535238903325025"
10107,"1","0.000002651535238903325025"
10108,"1","0.000002651535238903325025"
10109,"1","0.000002651535238903325025"
10110,"1","0.000002651535238903325025"
10114,"1","0.000002651535238903325025"
10115,"2","0.000005303070477806650050"
10122,"1","0.000002651535238903325025"
10125,"1","0.000002651535238903325025"
10129,"3","0.000007954605716709975076"
10142,"1","0.000002651535238903325025"
10151,"1","0.000002651535238903325025"
10153,"1","0.000002651535238903325025"
10155,"1","0.000002651535238903325025"
10156,"1","0.000002651535238903325025"
10157,"1","0.000002651535238903325025"
10160,"1","0.000002651535238903325025"
10163,"1","0.000002651535238903325025"
10164,"3","0.000007954605716709975076"
10165,"1","0.000002651535238903325025"
10167,"1","0.000002651535238903325025"
10171,"1","0.000002651535238903325025"
10172,"1","0.000002651535238903325025"
10179,"1","0.000002651535238903325025"
10184,"2","0.000005303070477806650050"
10185,"2","0.000005303070477806650050"
10187,"2","0.000005303070477806650050"
10188,"1","0.000002651535238903325025"
10191,"1","0.000002651535238903325025"
10192,"1","0.000002651535238903325025"
10193,"2","0.000005303070477806650050"
10195,"1","0.000002651535238903325025"
10196,"1","0.000002651535238903325025"
10199,"4","0.000010606140955613300101"
10200,"1","0.000002651535238903325025"
10205,"1","0.000002651535238903325025"
10206,"1","0.000002651535238903325025"
10207,"1","0.000002651535238903325025"
10210,"1","0.000002651535238903325025"
10213,"1","0.000002651535238903325025"
10214,"1","0.000002651535238903325025"
10216,"2","0.000005303070477806650050"
10217,"1","0.000002651535238903325025"
10218,"1","0.000002651535238903325025"
10220,"3","0.000007954605716709975076"
10225,"1","0.000002651535238903325025"
10229,"1","0.000002651535238903325025"
10231,"1","0.000002651535238903325025"
10233,"1","0.000002651535238903325025"
10235,"2","0.000005303070477806650050"
10237,"1","0.000002651535238903325025"
10239,"1","0.000002651535238903325025"
10240,"1","0.000002651535238903325025"
10241,"1","0.000002651535238903325025"
10242,"1","0.000002651535238903325025"
10243,"1","0.000002651535238903325025"
10244,"1","0.000002651535238903325025"
10248,"3","0.000007954605716709975076"
10249,"1","0.000002651535238903325025"
10250,"1","0.000002651535238903325025"
10252,"1","0.000002651535238903325025"
10253,"1","0.000002651535238903325025"
10254,"3","0.000007954605716709975076"
10255,"2","0.000005303070477806650050"
10260,"1","0.000002651535238903325025"
10262,"1","0.000002651535238903325025"
10268,"1","0.000002651535238903325025"
10269,"1","0.000002651535238903325025"
10270,"1","0.000002651535238903325025"
10274,"2","0.000005303070477806650050"
10275,"1","0.000002651535238903325025"
10279,"1","0.000002651535238903325025"
10280,"1","0.000002651535238903325025"
10282,"1","0.000002651535238903325025"
10283,"1","0.000002651535238903325025"
10284,"1","0.000002651535238903325025"
10287,"1","0.000002651535238903325025"
10290,"1","0.000002651535238903325025"
10294,"1","0.000002651535238903325025"
10296,"1","0.000002651535238903325025"
10298,"1","0.000002651535238903325025"
10299,"1","0.000002651535238903325025"
10304,"1","0.000002651535238903325025"
10309,"1","0.000002651535238903325025"
10312,"1","0.000002651535238903325025"
10313,"1","0.000002651535238903325025"
10317,"1","0.000002651535238903325025"
10318,"1","0.000002651535238903325025"
10319,"1","0.000002651535238903325025"
10322,"1","0.000002651535238903325025"
10325,"1","0.000002651535238903325025"
10326,"1","0.000002651535238903325025"
10327,"1","0.000002651535238903325025"
10331,"1","0.000002651535238903325025"
10332,"2","0.000005303070477806650050"
10333,"1","0.000002651535238903325025"
10336,"1","0.000002651535238903325025"
10339,"2","0.000005303070477806650050"
10343,"1","0.000002651535238903325025"
10345,"2","0.000005303070477806650050"
10346,"2","0.000005303070477806650050"
10347,"1","0.000002651535238903325025"
10352,"3","0.000007954605716709975076"
10353,"1","0.000002651535238903325025"
10357,"1","0.000002651535238903325025"
10358,"1","0.000002651535238903325025"
10359,"1","0.000002651535238903325025"
10360,"1","0.000002651535238903325025"
10362,"1","0.000002651535238903325025"
10366,"2","0.000005303070477806650050"
10367,"1","0.000002651535238903325025"
